tourney_id,date_id,tourney_name,surface,draw_size,tourney_level,tourney_spectators,tourney_revenue
2017-W-WITF-SRB-01A-2017,20170529
2017-W-WITF-SRB-02A-2017,20170703
2017-W-WITF-SRB-03A-2017,20170710
2017-W-WITF-SRB-04A-2017,20170821
2017-W-WITF-SRI-01A-2017,20171002
2017-W-WITF-SRI-02A-2017,20171009
2017-W-WITF-SRI-03A-2017,20171016
2017-W-WITF-SUI-01A-2017,20170417
2017-W-WITF-SUI-02A-2017,20170619
2017-W-WITF-SUI-03A-2017,20170814
2017-W-WITF-SUI-04A-2017,20170821
2017-W-WITF-SUI-05A-2017,20170828
2017-W-WITF-SVK-01A-2017,20170206
2017-W-WITF-SVK-02A-2017,20170515
2017-W-WITF-SWE-01A-2017,20170515
2017-W-WITF-SWE-02A-2017,20170619
2017-W-WITF-SWE-03A-2017,20170626
2017-W-WITF-SWE-04A-2017,20171023
2017-W-WITF-SWE-05A-2017,20171030
2017-W-WITF-THA-01A-2017,20170424
2017-W-WITF-THA-02A-2017,20170501
2017-W-WITF-THA-03A-2017,20170508
2017-W-WITF-THA-04A-2017,20170710
2017-W-WITF-THA-05A-2017,20170717
2017-W-WITF-THA-06A-2017,20170724
2017-W-WITF-THA-07A-2017,20170911
2017-W-WITF-THA-08A-2017,20170918
2017-W-WITF-THA-09A-2017,20170925
2017-W-WITF-THA-10A-2017,20170731
2017-W-WITF-THA-11A-2017,20170807
2017-W-WITF-THA-12A-2017,20170814
2017-W-WITF-THA-13A-2017,20171002
2017-W-WITF-THA-14A-2017,20171009
2017-W-WITF-TPE-01A-2017,20170619
2017-W-WITF-TUN-01A-2017,20170109
2017-W-WITF-TUN-02A-2017,20170116
2017-W-WITF-TUN-03A-2017,20170123
2017-W-WITF-TUN-04A-2017,20170130
2017-W-WITF-TUN-05A-2017,20170206
2017-W-WITF-TUN-06A-2017,20170213
2017-W-WITF-TUN-07A-2017,20170220
2017-W-WITF-TUN-08A-2017,20170227
2017-W-WITF-TUN-09A-2017,20170306
2017-W-WITF-TUN-10A-2017,20170424
2017-W-WITF-TUN-11A-2017,20170313
2017-W-WITF-TUN-12A-2017,20170320
2017-W-WITF-TUN-13A-2017,20170327
2017-W-WITF-TUN-14A-2017,20170403
2017-W-WITF-TUN-15A-2017,20170410
2017-W-WITF-TUN-16A-2017,20170417
2017-W-WITF-TUN-17A-2017,20170508
2017-W-WITF-TUN-18A-2017,20170501
2017-W-WITF-TUN-19A-2017,20170515
2017-W-WITF-TUN-20A-2017,20170522
2017-W-WITF-TUN-21A-2017,20170529
2017-W-WITF-TUN-22A-2017,20170605
2017-W-WITF-TUN-23A-2017,20170612
2017-W-WITF-TUN-24A-2017,20170619
2017-W-WITF-TUN-25A-2017,20170904
2017-W-WITF-TUN-26A-2017,20170911
2017-W-WITF-TUN-27A-2017,20170918
2017-W-WITF-TUN-28A-2017,20170925
2017-W-WITF-TUN-29A-2017,20171002
2017-W-WITF-TUN-30A-2017,20171009
2017-W-WITF-TUN-31A-2017,20171016
2017-W-WITF-TUN-32A-2017,20171023
2017-W-WITF-TUN-33A-2017,20171030
2017-W-WITF-TUN-34A-2017,20171106
2017-W-WITF-TUN-35A-2017,20171113
2017-W-WITF-TUN-36A-2017,20171120
2017-W-WITF-TUN-37A-2017,20171127
2017-W-WITF-TUN-38A-2017,20171204
2017-W-WITF-TUR-01A-2017,20170109
2017-W-WITF-TUR-02A-2017,20170116
2017-W-WITF-TUR-03A-2017,20170123
2017-W-WITF-TUR-04A-2017,20170130
2017-W-WITF-TUR-05A-2017,20170206
2017-W-WITF-TUR-06A-2017,20170213
2017-W-WITF-TUR-07A-2017,20170220
2017-W-WITF-TUR-08A-2017,20170227
2017-W-WITF-TUR-09A-2017,20170306
2017-W-WITF-TUR-10A-2017,20170313
2017-W-WITF-TUR-11A-2017,20170320
2017-W-WITF-TUR-12A-2017,20170327
2017-W-WITF-TUR-13A-2017,20170403
2017-W-WITF-TUR-14A-2017,20170410
2017-W-WITF-TUR-15A-2017,20170417
2017-W-WITF-TUR-16A-2017,20170424
2017-W-WITF-TUR-17A-2017,20170501
2017-W-WITF-TUR-18A-2017,20170508
2017-W-WITF-TUR-19A-2017,20170515
2017-W-WITF-TUR-20A-2017,20170522
2017-W-WITF-TUR-21A-2017,20170529
2017-W-WITF-TUR-22A-2017,20170619
2017-W-WITF-TUR-23A-2017,20170626
2017-W-WITF-TUR-26A-2017,20170703
2017-W-WITF-TUR-27A-2017,20170731
2017-W-WITF-TUR-28A-2017,20170717
2017-W-WITF-TUR-28B-2017,20170807
2017-W-WITF-TUR-29A-2017,20170828
2017-W-WITF-TUR-30A-2017,20170821
2017-W-WITF-TUR-30B-2017,20170904
2017-W-WITF-TUR-31A-2017,20170911
2017-W-WITF-TUR-32A-2017,20170918
2017-W-WITF-TUR-33A-2017,20170925
2017-W-WITF-TUR-34A-2017,20171002
2017-W-WITF-TUR-35A-2017,20171009
2017-W-WITF-TUR-36A-2017,20171016
2017-W-WITF-TUR-37A-2017,20171023
2017-W-WITF-TUR-38A-2017,20171030
2017-W-WITF-TUR-39A-2017,20171106
2017-W-WITF-TUR-40A-2017,20171113
2017-W-WITF-TUR-41A-2017,20171120
2017-W-WITF-TUR-42A-2017,20171127
2017-W-WITF-TUR-43A-2017,20171204
2017-W-WITF-UKR-01A-2017,20170731
2017-W-WITF-UKR-02A-2017,20170918
2017-W-WITF-UKR-03A-2017,20170925
2017-W-WITF-USA-01A-2017,20170109
2017-W-WITF-USA-02A-2017,20170116
2017-W-WITF-USA-03A-2017,20170123
2017-W-WITF-USA-04A-2017,20170130
2017-W-WITF-USA-05A-2017,20170213
2017-W-WITF-USA-06A-2017,20170220
2017-W-WITF-USA-07A-2017,20170306
2017-W-WITF-USA-08A-2017,20170313
2017-W-WITF-USA-09A-2017,20170403
2017-W-WITF-USA-10A-2017,20170410
2017-W-WITF-USA-11A-2017,20170410
2017-W-WITF-USA-12A-2017,20170417
2017-W-WITF-USA-13A-2017,20170424
2017-W-WITF-USA-14A-2017,20170501
2017-W-WITF-USA-15A-2017,20170508
2017-W-WITF-USA-16A-2017,20170515
2017-W-WITF-USA-17A-2017,20170605
2017-W-WITF-USA-18A-2017,20170612
2017-W-WITF-USA-19A-2017,20170619
2017-W-WITF-USA-20A-2017,20170626
2017-W-WITF-USA-22A-2017,20170717
2017-W-WITF-USA-23A-2017,20170731
2017-W-WITF-USA-24A-2017,20170731
2017-W-WITF-USA-25A-2017,20170807
2017-W-WITF-USA-26A-2017,20170724
2017-W-WITF-USA-27A-2017,20170724
2017-W-WITF-USA-28A-2017,20170911
2017-W-WITF-USA-29A-2017,20170911
2017-W-WITF-USA-30A-2017,20170918
2017-W-WITF-USA-31A-2017,20170918
2017-W-WITF-USA-32A-2017,20170925
2017-W-WITF-USA-33A-2017,20170925
2017-W-WITF-USA-34A-2017,20170925
2017-W-WITF-USA-35A-2017,20171002
2017-W-WITF-USA-36A-2017,20171009
2017-W-WITF-USA-37A-2017,20171016
2017-W-WITF-USA-38A-2017,20171023
2017-W-WITF-USA-39A-2017,20171030
2017-W-WITF-USA-40A-2017,20171106
2017-W-WITF-USA-41A-2017,20171113
2017-W-WITF-UZB-01A-2017,20170424
2017-W-WITF-UZB-02A-2017,20170529
2017-W-WITF-UZB-03A-2017,20170605
2017-W-WITF-UZB-04A-2017,20170619
2017-W-WITF-CZE-06A-2017,20170904
2017-W-WITF-EGY-15A-2017,20170424
2017-W-WITF-ITA-06A-2017,20170410
2017-W-WITF-BOL-01A-2017,20171211
2017-W-WITF-EGY-38A-2017,20171211
2017-W-WITF-HKG-05A-2017,20171225
2017-W-WITF-ITA-35A-2017,20171211
2017-W-WITF-PAR-03A-2017,20171218
2017-W-WITF-TUN-39A-2017,20171211
2017-W-WITF-TUN-40A-2017,20171218
2017-W-WITF-TUR-44A-2017,20171211
2017-W-WITF-TUR-46A-2017,20171218
2017-W-WITF-IND-05A-2017,20171211
2017-W-WITF-IND-06A-2017,20171218
2017-W-WITF-UAE-01A-2017,20171211
2017-0300,20171016
2017-0405,20170911
2017-0406,20170522
2017-0528,20171009
2017-0602,20170821
2017-0656,20170911
2017-0703,20170731
2017-0718,20170220
2017-0804,20170403
2017-0806,20170807
2017-0825,20170925
2017-0894,20170410
2017-1003,20170213
2017-1005,20170501
2017-1023,20170918
2017-1024,20170918
2017-1027,20170424
2017-1039,20170403
2017-1041,20170227
2017-1048,20170724
2017-1049,20170102
2017-1050,20170109
2017-1051,20170424
2017-1052,20170619
2017-1056,20170918
2017-1063,20170102
2017-1068,20170522
2017-1074,20171009
2017-1075,20170925
2017-1076,20171009
2017-1077,20170724
2017-1079,20170717
2017-1080,20170612
2017-1082,20170501
2017-1086,20170130
2017-1090,20170605
2017-1091,20170619
2017-1094,20170717
2017-1096,20170130
2017-1097,20170220
2017-1098,20170410
2017-1099,20170417
2017-520,20170529
2017-540,20170703
2017-560,20170828
2017-580,20170116
2017-M001,20170109
2017-M004,20170227
2017-M006,20170306
2017-M007,20170320
2017-M009,20170515
2017-M010,20170612
2017-M014,20171016
2017-M015,20171002
2017-M016,20170626
2017-M020,20170102
2017-M021,20170508
2017-M024,20170814
2017-M035,20170731
2016-1059,20161114
2016-1072,20161114
2016-1083,20160905
2016-1095,20161121
2016-W-C100-CHN-01A-2016,20160502
2016-W-C100-CHN-03A-2016,20161114
2016-W-C100-EGY-01A-2016,20161017
2016-W-C100-FRA-01A-2016,20160502
2016-W-C100-FRA-02A-2016,20160530
2016-W-C100-FRA-03A-2016,20160704
2016-W-C100-FRA-04A-2016,20160912
2016-W-C100-FRA-05A-2016,20161024
2016-W-C100-HUN-01A-2016,20160704
2016-W-C100-JPN-01A-2016,20161107
2016-W-C100-RUS-01A-2016,20160919
2016-W-C100-SVK-01A-2016,20160509
2016-W-C100-UAE-01A-2016,20161212
2016-W-C100-USA-01A-2016,20160201
2016-W-C10-ARG-02A-2016,20160425
2016-W-C10-ARG-03A-2016,20160502
2016-W-C10-ARG-08A-2016,20160606
2016-W-C10-AUT-01A-2016,20160718
2016-W-C10-AUT-02A-2016,20160801
2016-W-C10-AUT-03A-2016,20160815
2016-W-C10-AUT-04A-2016,20160822
2016-W-C10-AUT-05A-2016,20160829
2016-W-C10-AZE-02A-2016,20160530
2016-W-C10-AZE-03A-2016,20160606
2016-W-C10-BEL-01A-2016,20160620
2016-W-C10-BEL-02A-2016,20160704
2016-W-C10-BEL-03A-2016,20160711
2016-W-C10-BEL-04A-2016,20160725
2016-W-C10-BEL-05A-2016,20160801
2016-W-C10-BEL-06A-2016,20160822
2016-W-C10-BEL-07A-2016,20160905
2016-W-C10-BOL-02A-2016,20161205
2016-W-C10-BOL-03A-2016,20161212
2016-W-C10-BRA-01A-2016,20160321
2016-W-C10-BRA-02A-2016,20160328
2016-W-C10-BRA-03A-2016,20160404
2016-W-C10-BRA-04A-2016,20160411
2016-W-C10-BRA-05A-2016,20160418
2016-W-C10-BRN-01A-2016,20160328
2016-W-C10-BUL-01A-2016,20160926
2016-W-C10-BUL-02A-2016,20161003
2016-W-C10-CAN-01A-2016,20160613
2016-W-C10-CHI-01A-2016,20161121
2016-W-C10-CHN-01A-2016,20160229
2016-W-C10-CHN-02A-2016,20160307
2016-W-C10-CHN-03A-2016,20160314
2016-W-C10-CHN-04A-2016,20160606
2016-W-C10-CHN-05A-2016,20160613
2016-W-C10-CHN-06A-2016,20160620
2016-W-C10-COL-01A-2016,20160815
2016-W-C10-COL-02A-2016,20160822
2016-W-C10-COL-03A-2016,20161024
2016-W-C10-COL-04A-2016,20161031
2016-W-C10-CRO-01A-2016,20160425
2016-W-C10-CRO-02A-2016,20160502
2016-W-C10-CRO-03A-2016,20160509
2016-W-C10-CRO-04A-2016,20160516
2016-W-C10-CRO-05A-2016,20160822
2016-W-C10-CRO-06A-2016,20160801
2016-W-C10-CRO-06B-2016,20161010
2016-W-C10-CRO-07A-2016,20161017
2016-W-C10-CRO-08A-2016,20161003
2016-W-C10-CZE-01A-2016,20160613
2016-W-C10-CZE-02A-2016,20160829
2016-W-C10-CZE-03A-2016,20160905
2016-W-C10-CZE-04A-2016,20160912
2016-W-C10-CZE-05A-2016,20160919
2016-W-C10-DJI-01A-2016,20161205
2016-W-C10-DJI-02A-2016,20161212
2016-W-C10-EGY-01A-2016,20160111
2016-W-C10-EGY-02A-2016,20160118
2016-W-C10-EGY-03A-2016,20160125
2016-W-C10-EGY-04A-2016,20160201
2016-W-C10-EGY-05A-2016,20160208
2016-W-C10-EGY-06A-2016,20160215
2016-W-C10-EGY-07A-2016,20160222
2016-W-C10-EGY-08A-2016,20160229
2016-W-C10-EGY-09A-2016,20160307
2016-W-C10-EGY-10A-2016,20160314
2016-W-C10-EGY-11A-2016,20160321
2016-W-C10-EGY-12A-2016,20160328
2016-W-C10-EGY-13A-2016,20160404
2016-W-C10-EGY-14A-2016,20160411
2016-W-C10-EGY-15A-2016,20160418
2016-W-C10-EGY-16A-2016,20160425
2016-W-C10-EGY-17A-2016,20160502
2016-W-C10-EGY-18A-2016,20160509
2016-W-C10-EGY-19A-2016,20160516
2016-W-C10-EGY-21A-2016,20160530
2016-W-C10-EGY-22A-2016,20160606
2016-W-C10-EGY-23A-2016,20160613
2016-W-C10-EGY-24A-2016,20160620
2016-W-C10-EGY-25A-2016,20160627
2016-W-C10-EGY-26A-2016,20160704
2016-W-C10-EGY-27A-2016,20160711
2016-W-C10-EGY-28A-2016,20160718
2016-W-C10-EGY-29A-2016,20160725
2016-W-C10-EGY-30A-2016,20160801
2016-W-C10-EGY-31A-2016,20160808
2016-W-C10-EGY-32A-2016,20160815
2016-W-C10-EGY-33A-2016,20160822
2016-W-C10-EGY-34A-2016,20160829
2016-W-C10-EGY-35A-2016,20160905
2016-W-C10-EGY-36A-2016,20160912
2016-W-C10-EGY-37A-2016,20160919
2016-W-C10-EGY-38A-2016,20160926
2016-W-C10-EGY-39A-2016,20161003
2016-W-C10-EGY-40A-2016,20161010
2016-W-C10-EGY-41A-2016,20161024
2016-W-C10-EGY-42A-2016,20161031
2016-W-C10-EGY-43A-2016,20161107
2016-W-C10-EGY-44A-2016,20161114
2016-W-C10-EGY-45A-2016,20161121
2016-W-C10-EGY-46A-2016,20161128
2016-W-C10-EGY-47A-2016,20161205
2016-W-C10-EGY-48A-2016,20161212
2016-W-C10-ESP-01A-2016,20160215
2016-W-C10-ESP-02A-2016,20160222
2016-W-C10-ESP-03A-2016,20160229
2016-W-C10-ESP-04A-2016,20160523
2016-W-C10-ESP-05A-2016,20160530
2016-W-C10-ESP-06A-2016,20160509
2016-W-C10-ESP-07A-2016,20160606
2016-W-C10-ESP-08A-2016,20160704
2016-W-C10-ESP-09A-2016,20160725
2016-W-C10-ESP-10A-2016,20160718
2016-W-C10-ESP-11A-2016,20160801
2016-W-C10-ESP-12A-2016,20160808
2016-W-C10-ESP-13A-2016,20160815
2016-W-C10-ESP-14A-2016,20160919
2016-W-C10-ESP-15A-2016,20160926
2016-W-C10-ESP-16A-2016,20160912
2016-W-C10-ESP-16B-2016,20161003
2016-W-C10-ESP-17A-2016,20161107
2016-W-C10-ESP-18A-2016,20161114
2016-W-C10-ESP-19A-2016,20161128
2016-W-C10-ESP-20A-2016,20161205
2016-W-C10-EST-01A-2016,20160725
2016-W-C10-FIN-01A-2016,20160718
2016-W-C10-FIN-02A-2016,20160725
2016-W-C10-FIN-03A-2016,20161114
2016-W-C10-FRA-02A-2016,20160118
2016-W-C10-FRA-03A-2016,20160125
2016-W-C10-FRA-04A-2016,20160229
2016-W-C10-FRA-05A-2016,20160307
2016-W-C10-FRA-06A-2016,20160314
2016-W-C10-FRA-07A-2016,20160321
2016-W-C10-FRA-08A-2016,20160411
2016-W-C10-FRA-09A-2016,20160606
2016-W-C10-FRA-10A-2016,20160718
2016-W-C10-GBR-01A-2016,20160201
2016-W-C10-GBR-02A-2016,20160208
2016-W-C10-GBR-03A-2016,20160215
2016-W-C10-GBR-04A-2016,20160919
2016-W-C10-GBR-04B-2016,20160926
2016-W-C10-GBR-05A-2016,20161024
2016-W-C10-GBR-06A-2016,20161031
2016-W-C10-GBR-07A-2016,20161107
2016-W-C10-GEO-03A-2016,20160829
2016-W-C10-GER-01A-2016,20160111
2016-W-C10-GER-02A-2016,20160620
2016-W-C10-GER-03A-2016,20160822
2016-W-C10-GER-04A-2016,20161017
2016-W-C10-GRE-01A-2016,20160321
2016-W-C10-GRE-02A-2016,20160328
2016-W-C10-GRE-03A-2016,20160404
2016-W-C10-GRE-04A-2016,20160411
2016-W-C10-GRE-05A-2016,20160418
2016-W-C10-GRE-06A-2016,20160425
2016-W-C10-GRE-11A-2016,20161024
2016-W-C10-GRE-12A-2016,20161031
2016-W-C10-GRE-13A-2016,20161107
2016-W-C10-GRE-14A-2016,20161114
2016-W-C10-GRE-15A-2016,20161121
2016-W-C10-HKG-01A-2016,20160711
2016-W-C10-HKG-02A-2016,20160718
2016-W-C10-HUN-01A-2016,20160425
2016-W-C10-HUN-02A-2016,20160502
2016-W-C10-INA-01A-2016,20161003
2016-W-C10-INA-02A-2016,20161010
2016-W-C10-IND-01A-2016,20161024
2016-W-C10-IND-02A-2016,20161205
2016-W-C10-ISR-01A-2016,20160516
2016-W-C10-ISR-02A-2016,20160523
2016-W-C10-ISR-03A-2016,20160530
2016-W-C10-ISR-04A-2016,20160606
2016-W-C10-ISR-05A-2016,20160912
2016-W-C10-ISR-06A-2016,20160926
2016-W-C10-ISR-06B-2016,20160919
2016-W-C10-ISR-07A-2016,20161003
2016-W-C10-ISR-08A-2016,20161128
2016-W-C10-ISR-09A-2016,20161205
2016-W-C10-ITA-02A-2016,20160411
2016-W-C10-ITA-03A-2016,20160418
2016-W-C10-ITA-04A-2016,20160425
2016-W-C10-ITA-05A-2016,20160502
2016-W-C10-ITA-06A-2016,20160509
2016-W-C10-ITA-06B-2016,20161017
2016-W-C10-ITA-07A-2016,20160613
2016-W-C10-ITA-07B-2016,20161024
2016-W-C10-ITA-08A-2016,20160718
2016-W-C10-ITA-10A-2016,20160801
2016-W-C10-ITA-11A-2016,20160808
2016-W-C10-ITA-12A-2016,20160815
2016-W-C10-ITA-13A-2016,20160829
2016-W-C10-ITA-15A-2016,20160919
2016-W-C10-ITA-16A-2016,20160926
2016-W-C10-ITA-17A-2016,20161031
2016-W-C10-ITA-18A-2016,20161128
2016-W-C10-ITA-19A-2016,20161205
2016-W-C10-ITA-20A-2016,20161107
2016-W-C10-ITA-21A-2016,20161114
2016-W-C10-ITA-22A-2016,20161121
2016-W-C10-JPN-02A-2016,20160321
2016-W-C10-JPN-04A-2016,20160905
2016-W-C10-KAZ-01A-2016,20160118
2016-W-C10-KAZ-02A-2016,20160418
2016-W-C10-KAZ-03A-2016,20160425
2016-W-C10-KAZ-04A-2016,20160718
2016-W-C10-KAZ-04B-2016,20160919
2016-W-C10-KAZ-05A-2016,20160926
2016-W-C10-KAZ-06A-2016,20161003
2016-W-C10-KOR-02A-2016,20160620
2016-W-C10-KOR-03A-2016,20160627
2016-W-C10-KOR-04A-2016,20160704
2016-W-C10-KOR-05A-2016,20160711
2016-W-C10-KOR-06A-2016,20160829
2016-W-C10-KOR-07A-2016,20160905
2016-W-C10-LUX-01A-2016,20160912
2016-W-C10-MAR-01A-2016,20161031
2016-W-C10-MAR-02A-2016,20161107
2016-W-C10-MAR-03A-2016,20161114
2016-W-C10-MAR-04A-2016,20161212
2016-W-C10-MAR-05A-2016,20161219
2016-W-C10-MDA-01A-2016,20160926
2016-W-C10-MDA-02A-2016,20161003
2016-W-C10-MEX-06A-2016,20160328
2016-W-C10-MEX-07A-2016,20161003
2016-W-C10-MRI-01A-2016,20160613
2016-W-C10-MRI-02A-2016,20160620
2016-W-C10-NED-01A-2016,20160613
2016-W-C10-NED-02A-2016,20160620
2016-W-C10-NED-03A-2016,20160704
2016-W-C10-NED-04A-2016,20160815
2016-W-C10-NED-05A-2016,20160822
2016-W-C10-NED-06A-2016,20160829
2016-W-C10-NED-07A-2016,20160905
2016-W-C10-NOR-02A-2016,20161031
2016-W-C10-POL-01A-2016,20160523
2016-W-C10-POL-02A-2016,20160530
2016-W-C10-POL-03A-2016,20160606
2016-W-C10-POR-01A-2016,20160613
2016-W-C10-POR-02A-2016,20160620
2016-W-C10-POR-03A-2016,20160627
2016-W-C10-POR-04A-2016,20160704
2016-W-C10-POR-05A-2016,20160905
2016-W-C10-POR-06A-2016,20160912
2016-W-C10-POR-09A-2016,20161003
2016-W-C10-ROU-01A-2016,20160516
2016-W-C10-ROU-02A-2016,20160523
2016-W-C10-ROU-03A-2016,20160530
2016-W-C10-ROU-04A-2016,20160627
2016-W-C10-ROU-05A-2016,20160704
2016-W-C10-ROU-06A-2016,20160718
2016-W-C10-ROU-07A-2016,20160725
2016-W-C10-ROU-08A-2016,20160801
2016-W-C10-ROU-09A-2016,20160808
2016-W-C10-ROU-10A-2016,20160815
2016-W-C10-ROU-11A-2016,20160822
2016-W-C10-RSA-01A-2016,20161031
2016-W-C10-RSA-02A-2016,20161107
2016-W-C10-RSA-03A-2016,20161114
2016-W-C10-RUS-01A-2016,20160502
2016-W-C10-RUS-02A-2016,20160627
2016-W-C10-RUS-03A-2016,20160808
2016-W-C10-RUS-04A-2016,20160815
2016-W-C10-SLO-01A-2016,20160606
2016-W-C10-SLO-02A-2016,20160613
2016-W-C10-SLO-03A-2016,20160620
2016-W-C10-SRB-01A-2016,20160704
2016-W-C10-SRB-02A-2016,20160711
2016-W-C10-SRB-03A-2016,20160718
2016-W-C10-SRB-04A-2016,20160725
2016-W-C10-SRB-05A-2016,20160829
2016-W-C10-SUI-01A-2016,20160822
2016-W-C10-SUI-02A-2016,20160829
2016-W-C10-SVK-01A-2016,20160208
2016-W-C10-SVK-02A-2016,20160815
2016-W-C10-SWE-01A-2016,20160509
2016-W-C10-SWE-02A-2016,20160516
2016-W-C10-SWE-03A-2016,20161031
2016-W-C10-SWE-04A-2016,20161024
2016-W-C10-THA-01A-2016,20161003
2016-W-C10-THA-02A-2016,20161010
2016-W-C10-THA-03A-2016,20161017
2016-W-C10-THA-04A-2016,20161121
2016-W-C10-THA-05A-2016,20161128
2016-W-C10-TPE-01A-2016,20160613
2016-W-C10-TPE-02A-2016,20160620
2016-W-C10-TUN-01A-2016,20160111
2016-W-C10-TUN-02A-2016,20160118
2016-W-C10-TUN-03A-2016,20160125
2016-W-C10-TUN-04A-2016,20160201
2016-W-C10-TUN-05A-2016,20160208
2016-W-C10-TUN-06A-2016,20160215
2016-W-C10-TUN-07A-2016,20160222
2016-W-C10-TUN-08A-2016,20160229
2016-W-C10-TUN-09A-2016,20160307
2016-W-C10-TUN-10A-2016,20160314
2016-W-C10-TUN-11A-2016,20160321
2016-W-C10-TUN-12A-2016,20160328
2016-W-C10-TUN-13A-2016,20160404
2016-W-C10-TUN-14A-2016,20160411
2016-W-C10-TUN-15A-2016,20160418
2016-W-C10-TUN-16A-2016,20160425
2016-W-C10-TUN-18A-2016,20160516
2016-W-C10-TUN-19A-2016,20160523
2016-W-C10-TUN-20A-2016,20160530
2016-W-C10-TUN-21A-2016,20160905
2016-W-C10-TUN-22A-2016,20160912
2016-W-C10-TUN-23A-2016,20160919
2016-W-C10-TUN-24A-2016,20160926
2016-W-C10-TUN-25A-2016,20161003
2016-W-C10-TUN-26A-2016,20161010
2016-W-C10-TUN-27A-2016,20161017
2016-W-C10-TUN-28A-2016,20161024
2016-W-C10-TUN-29A-2016,20161031
2016-W-C10-TUN-30A-2016,20161107
2016-W-C10-TUN-31A-2016,20161114
2016-W-C10-TUN-32A-2016,20161121
2016-W-C10-TUN-33A-2016,20161128
2016-W-C10-TUN-34A-2016,20161205
2016-W-C10-TUN-35A-2016,20161212
2016-W-C10-TUR-01A-2016,20160104
2016-W-C10-TUR-02A-2016,20160111
2016-W-C10-TUR-03A-2016,20160118
2016-W-C10-TUR-04A-2016,20160125
2016-W-C10-TUR-05A-2016,20160201
2016-W-C10-TUR-06A-2016,20160208
2016-W-C10-TUR-07A-2016,20160215
2016-W-C10-TUR-08A-2016,20160222
2016-W-C10-TUR-09A-2016,20160229
2016-W-C10-TUR-10A-2016,20160307
2016-W-C10-TUR-11A-2016,20160314
2016-W-C10-TUR-12A-2016,20160321
2016-W-C10-TUR-13A-2016,20160328
2016-W-C10-TUR-14A-2016,20160404
2016-W-C10-TUR-15A-2016,20160411
2016-W-C10-TUR-17A-2016,20160425
2016-W-C10-TUR-18A-2016,20160502
2016-W-C10-TUR-20A-2016,20160516
2016-W-C10-TUR-21A-2016,20160523
2016-W-C10-TUR-22A-2016,20160530
2016-W-C10-TUR-23A-2016,20160606
2016-W-C10-TUR-24A-2016,20160613
2016-W-C10-TUR-25A-2016,20160620
2016-W-C10-TUR-26A-2016,20160627
2016-W-C10-TUR-27A-2016,20160704
2016-W-C10-TUR-38B-2016,20161010
2016-W-C10-TUR-39A-2016,20161017
2016-W-C10-TUR-39B-2016,20161024
2016-W-C10-TUR-40A-2016,20161031
2016-W-C10-TUR-41A-2016,20161107
2016-W-C10-TUR-42A-2016,20161114
2016-W-C10-TUR-43A-2016,20161121
2016-W-C10-TUR-44A-2016,20161128
2016-W-C10-TUR-45A-2016,20161205
2016-W-C10-TUR-46A-2016,20161212
2016-W-C10-UKR-01A-2016,20160815
2016-W-C10-UKR-02A-2016,20160905
2016-W-C10-USA-01A-2016,20160307
2016-W-C10-USA-02A-2016,20160314
2016-W-C10-USA-02B-2016,20160530
2016-W-C10-USA-03A-2016,20160606
2016-W-C10-USA-04A-2016,20160718
2016-W-C10-USA-04B-2016,20160725
2016-W-C10-USA-05A-2016,20160926
2016-W-C25-AUS-01A-2016,20160208
2016-W-C25-AUS-02A-2016,20160215
2016-W-C25-AUS-03A-2016,20160222
2016-W-C25-AUS-04A-2016,20160229
2016-W-C25-AUS-05A-2016,20160314
2016-W-C25-AUS-06A-2016,20160321
2016-W-C25-AUS-07A-2016,20160919
2016-W-C25-AUS-08A-2016,20160926
2016-W-C25-AUS-09A-2016,20161003
2016-W-C25-AUS-10A-2016,20161010
2016-W-C25-BEL-01A-2016,20160808
2016-W-C25-BEL-02A-2016,20160815
2016-W-C25-BLR-01A-2016,20160606
2016-W-C25-BLR-02A-2016,20160613
2016-W-C25-BLR-03A-2016,20161107
2016-W-C25-BRA-01A-2016,20160118
2016-W-C25-BRA-02A-2016,20160125
2016-W-C25-BRA-03A-2016,20160222
2016-W-C25-BRA-04A-2016,20160229
2016-W-C25-BRA-05A-2016,20160307
2016-W-C25-BRA-06A-2016,20160725
2016-W-C25-BUL-01A-2016,20160905
2016-W-C25-BUL-02A-2016,20160912
2016-W-C25-CAN-01A-2016,20160711
2016-W-C25-CAN-02A-2016,20160808
2016-W-C25-CHI-02A-2016,20161128
2016-W-C25-CHN-01A-2016,20160808
2016-W-C25-CHN-02A-2016,20160418
2016-W-C25-CHN-02B-2016,20160704
2016-W-C25-CHN-03A-2016,20160711
2016-W-C25-CHN-04A-2016,20160829
2016-W-C25-CHN-05A-2016,20161031
2016-W-C25-CZE-01A-2016,20160801
2016-W-C25-ESP-01A-2016,20160829
2016-W-C25-FRA-01A-2016,20160201
2016-W-C25-FRA-01B-2016,20160613
2016-W-C25-FRA-02A-2016,20160620
2016-W-C25-FRA-03A-2016,20160627
2016-W-C25-FRA-04A-2016,20160926
2016-W-C25-FRA-05A-2016,20161010
2016-W-C25-GEO-04A-2016,20160905
2016-W-C25-GER-01A-2016,20160215
2016-W-C25-GER-02A-2016,20160425
2016-W-C25-GER-03A-2016,20160613
2016-W-C25-GER-04A-2016,20160627
2016-W-C25-GER-05A-2016,20160711
2016-W-C25-GER-06A-2016,20160718
2016-W-C25-GER-07A-2016,20160725
